"","User","Region","Tweet"
"285114","USER_ea91b33c","Pacific West","sssh (?) RT : Gaah I envy you ."
"285115","USER_ea91b33c","Pacific West","aku udh gapernah ngedit :p ini displayku aku edit di itouchku haha RT : Teach me how to use Photoshop properly. Please. "
"285116","USER_ea91b33c","Pacific West",": iyaaa -_-"
"285117","USER_ea91b33c","Pacific West","oh my gosh i love  and  together, they're so cute and ""normal"" unlike other celebrity couples :)"
"285150","USER_26eeeb4d","Pacific West"," blood waaa soft shit ? bro ima "
"285151","USER_26eeeb4d","Pacific West",""
"285152","USER_26eeeb4d","Pacific West","MY NIGGAA JAY CALLED ME TOO RAP SOME 665 ASS SHIT! Waatch how this 6900 chick do heeeem. Doeee ., ahahah"
"285153","USER_26eeeb4d","Pacific West","RT : RT : "
"285154","USER_26eeeb4d","Pacific West","Makee a lefft on mybed blvd .. Right on kissem str,.. & just keep going all the way down & ull see my spot! & here I cum! "
"285155","USER_26eeeb4d","Pacific West","2"
"285156","USER_26eeeb4d","Pacific West"," ahahah aint this a bitch lol , well thhank u lol"
"285157","USER_26eeeb4d","Pacific West",""
"285158","USER_26eeeb4d","Pacific West"," ahahha good good"
"285159","USER_26eeeb4d","Pacific West","RT : "
"285160","USER_26eeeb4d","Pacific West",""
"285161","USER_26eeeb4d","Pacific West"," u watch urz, lol"
"285162","USER_26eeeb4d","Pacific West"," kmart"
"285163","USER_26eeeb4d","Pacific West","I SWEAR THAT PREGNANT LADYY JUST GOT ME FOR HELLAAA LALAS!!! Ahhahahaha she plaaayed me !!!!!!!!! FCK ahaha"
"285164","USER_26eeeb4d","Pacific West","My mins have been depleeteed., ahahahaha & I know its all. Jaaayr because all my other "
"285165","USER_26eeeb4d","Pacific West","Omwww taaa geet Ryddaa for the job... "
"285166","USER_26eeeb4d","Pacific West","Finnaa buyy sumpin purpleee !.,, then bowwl with my real nigga, moose & my fav cuzn lovee., wassup wit you ?"
"285167","USER_26eeeb4d","Pacific West","I haate wheen ppl hunk at mee and iont know u lol toot toot my ass! Lol"
"285168","USER_26eeeb4d","Pacific West","Tupac -Ambitions as a Rider"
"285169","USER_26eeeb4d","Pacific West","Beyonce -Listen"
"285170","USER_26eeeb4d","Pacific West"," I am chillleen ,, wbu ? How waaas ur wholeee dayy!"
"285171","USER_26eeeb4d","Pacific West"," ahaha I AM AWESOME!, very humbleee.., likee this =)"
"285172","USER_26eeeb4d","Pacific West"," nor does anyone else. Lol hi I'm kisha michelle. Nicee to twweet u"
"285173","USER_26eeeb4d","Pacific West"," I gottaa get mines.., it was stollen at Avalon.., but iont givaaa muthafuckk ahahha"
"285174","USER_26eeeb4d","Pacific West","As a matter of faaact., come on soomee let's go eeat ya faav thaang in the whole wide worrld.! PANYCAKES!!! Ahhahaha"
"285175","USER_26eeeb4d","Pacific West","BITCH MY MOM HAS Wii BOWLING!! WHERE IS MY REAL NIGGA?? Ahhahaa"
"285176","USER_26eeeb4d","Pacific West","RT : "
"285177","USER_26eeeb4d","Pacific West","RT : "
"285178","USER_26eeeb4d","Pacific West",""
"285179","USER_26eeeb4d","Pacific West","RT : Finna go get lined up« yeeeesss!"
"285180","USER_26eeeb4d","Pacific West","I smile soooo much.., ppl ask wats wrong when I not smiling.., lol., my cheeks start hurting after a while lol"
"285181","USER_26eeeb4d","Pacific West","Dammn this the freeway me and skee got lost on fuckin around with  & kylon lol., hadda call  get bck home! Lol"
"285182","USER_26eeeb4d","Pacific West","I can't b that onee u need me too b., ... U aint even n my mentaaal"
"285183","USER_26eeeb4d","Pacific West",""
"285184","USER_26eeeb4d","Pacific West"," I don't like when I can't control how I feel about something!"
"285185","USER_26eeeb4d","Pacific West"," yeaa., I'm sureee theey are!!!"
"285186","USER_26eeeb4d","Pacific West","Cleaaaaning .., feel free taa stop by ainnt trippeen., IF YA KNOW ME DOE! Ahahaha ipod on shuffle.., let's go kaayeem"
"285187","USER_26eeeb4d","Pacific West"," ahahaha hellaaa is .. Kindaaa cold dooe., I swear my head is at the window and my feet are at the front doe., lol hellaaa long"
"285188","USER_26eeeb4d","Pacific West"," weell I'm sorry u haaad to seee thaaat,"
"285189","USER_26eeeb4d","Pacific West","Afteeer u go out wit yaa boys and I do my thaang.., caan I come home too you ?"
"285190","USER_26eeeb4d","Pacific West"," YESSS I AMMMM !! &gt;:o lol"
"285191","USER_26eeeb4d","Pacific West"," I been following you ., when I said now trailing I started following you lol"
"285192","USER_26eeeb4d","Pacific West"," y u giving me a harrd timeee. Mr fresh kid lol"
"285193","USER_26eeeb4d","Pacific West"," ahaaha I'm koooo with thaaat"
"285194","USER_26eeeb4d","Pacific West"," I think that's was finnaa happen at my spot too., its soo quit ., my realest tryna get stupid inkd up so I may too"
"285195","USER_26eeeb4d","Pacific West"," enjooyy"
"285196","USER_26eeeb4d","Pacific West"," & I shaaaall cont. Tooo!"
"285197","USER_26eeeb4d","Pacific West","Really thinkin likeee iont think imaa ever movee on from this relationship I'm not it! Lol Aint thataa bitch!"
"285198","USER_26eeeb4d","Pacific West"," lol nvr get over by getting under the next lol ., new ones just remind me of how much they are not him! Ahahhaah crazy ., huh"
"285199","USER_26eeeb4d","Pacific West","Pullin up to 24 , I justtt need a niceee lil run ..... , & I got a parking in theee front! LetsGo ahhaha"
"285200","USER_26eeeb4d","Pacific West"," YESSS!! Aahhaha"
"285201","USER_26eeeb4d","Pacific West","These bitches are stupid!!!!"
"285202","USER_26eeeb4d","Pacific West","This bitch keeps burping by meeee,!!!!! Pissing me off.., get awwwaay ! Disgusting shit man!!!"
"285203","USER_26eeeb4d","Pacific West","Take it take it love me love me"
"285518","USER_2ad2af39","Pacific West"," I'm saying Phi. Fuck with the Cali Nupes one time. We get it in out here haha"
"285519","USER_2ad2af39","Pacific West"," damn ur really 5'10""?"
"285520","USER_2ad2af39","Pacific West"," sweet! My LB comin too! Lol"
"285521","USER_2ad2af39","Pacific West"," Maryland is starting to beast."
"285522","USER_2ad2af39","Pacific West","RT  "
"285523","USER_2ad2af39","Pacific West","Once again my Cavs gave that JV Squad of an NBA team work tonight "
"285524","USER_2ad2af39","Pacific West"," 95% tho!!?.......well damn lol"
"285525","USER_2ad2af39","Pacific West"," true...but this is 2010!....a new year hommay!!! and ship is OURS! lol"
"285526","USER_2ad2af39","Pacific West","RT : RT : we shuld get a mansion lol   &lt;&lt;wit a full stocked bar hahaha&lt;-- and mishes! lol"
"285527","USER_2ad2af39","Pacific West"," the Baseball player?...he def went to CSUF ahahaha"
"285528","USER_2ad2af39","Pacific West","awww shit..new Lloyd Banks CD is out....ehhhhhh....i guesssssss ill cop "
"285529","USER_2ad2af39","Pacific West"," give cuhz ""3 up top"" for me lol"
"285530","USER_2ad2af39","Pacific West"," dont be mad cuhz u got yo panties took =X "
"285531","USER_2ad2af39","Pacific West","RT : "
"285532","USER_2ad2af39","Pacific West"," Wiz Khalifa is the FUTURE....not even hip hop...he just the FUTURE haha"
"285533","USER_2ad2af39","Pacific West","RT : its been 35 mins and this damn Fab mixtape aint even halfway downloaded &lt;-- im at 25 mins smh"
"285534","USER_2ad2af39","Pacific West"," smoothly lol"
"285535","USER_2ad2af39","Pacific West","RT : Let God have his way....that's when things start happening..."
"285536","USER_2ad2af39","Pacific West","Even Paul Cain got bars!!!"
"285537","USER_2ad2af39","Pacific West","""I Take the LA to the head like a Dodger Hat""....ok theres just too many bars for my life...lol"
"285538","USER_2ad2af39","Pacific West","Watching this Laker/Heat game...def a good ass game tho..."
"285539","USER_2ad2af39","Pacific West"," yea....moms works at SDSU so she gets a slight discount...its like 4 notes....but ill take it lol"
"285540","USER_2ad2af39","Pacific West"," yes im judging you! hahaha"
"285541","USER_2ad2af39","Pacific West","i think i might go to the CSUF game...im THAT bored...smh"
"285542","USER_2ad2af39","Pacific West"," aye aye...i think ima go to the game lol"
"285543","USER_2ad2af39","Pacific West"," too fireee...smh"
"285544","USER_2ad2af39","Pacific West"," right?...im juiced hahaha"
"285545","USER_2ad2af39","Pacific West","Damn...Nicki Minaj came so WEAK on ""For The Money""...smh"
"285546","USER_2ad2af39","Pacific West","RT  Darren Collison is playing excellent. "
"285547","USER_2ad2af39","Pacific West","So I guess Im making my DJ debut at our next party on 3.24.10....should be interesting lol"
"285548","USER_2ad2af39","Pacific West"," wudddup"
"285549","USER_2ad2af39","Pacific West","Lakers lost 3 in a row? Smh. Guess we know who's NOT going to win the championship bwahaha"
"285939","USER_1c826c2c","Pacific West","RT : o yea, the GUYS sing tonight on american idol, not the girls! dont forget to vote for Andrew Garcia! "
"285940","USER_1c826c2c","Pacific West","A line from the play I'm reading ""You might have a problem...You are crossing out a new day before you start taking part of it."""
"285941","USER_1c826c2c","Pacific West","Popping pills lol (not the kind u think tho) ya naughtys!"
"285942","USER_1c826c2c","Pacific West"," why does that sound so bomb haha"
"285943","USER_1c826c2c","Pacific West"," ur moving to this area?!?! How funnn"
"285944","USER_1c826c2c","Pacific West","RT : You don't need negative energy around you, once you get rid of those few negative people ur lifes so much better "
"285945","USER_1c826c2c","Pacific West"," lol boothang makes me giggle."
"285946","USER_1c826c2c","Pacific West","What the efff moving to the sun cos being in the shade is cold lol"
"285947","USER_1c826c2c","Pacific West","Pretty sure I made my anthro midterm my bitch just now! Hooray!! Time to celebrate!! Malibu w/ pink lemonade on the rocks?! Hehe yumm"
"285948","USER_1c826c2c","Pacific West"," i wanna go :/ that's a good idea to perform there tho then you get a vaca as well :]"
"285949","USER_1c826c2c","Pacific West"," so blunt. Me likes :)"
"285950","USER_1c826c2c","Pacific West","Where can you buy a rabbit?"
"285951","USER_1c826c2c","Pacific West"," can u stop! its not even for me -___-"
"285952","USER_1c826c2c","Pacific West"," hahaha nooo!! Omg they might have rabies"
"285953","USER_1c826c2c","Pacific West"," hahaha aaah!! Are they cute!?"
"285954","USER_1c826c2c","Pacific West","Please bring a lil somethin like even a bag of chips or soda or somethin sweet! :)  Huntington Beach tonight  6pm yeee !!"
"285955","USER_1c826c2c","Pacific West"," okay thanks ur so sweet! haha sorry i'm pretty sure i can take out my car but i'll ask one of you if i can't. :]"
"285956","USER_1c826c2c","Pacific West","Hey mama I wanna scream so loud for you, cos I'm so proud of you. I appreciate what you allowed for me n I just want you to be proud of me."
"285957","USER_1c826c2c","Pacific West","My tummy feels all liquidy when I just took one shot of Capt. Morgan but also sippin on the pink lemonade n 4loko. Lol damn"
"285958","USER_1c826c2c","Pacific West","I feel like sucha ditz today even more than the other days &gt;.&lt;"
"285961","USER_1c826c2c","Pacific West"," yeahh n its gunna rain huh :( boooo!! Maybe another day hehe"
"285962","USER_1c826c2c","Pacific West"," ahahaah freakin ricky"
"285963","USER_1c826c2c","Pacific West"," omg are you okay?!"
"285964","USER_1c826c2c","Pacific West","good morning! lol my lil brother is fun when he's blown. :]"
"286402","USER_fe4737d3","Pacific West"," someone who is insecure cause they were a victim of Darran Hall in their past "
"286403","USER_fe4737d3","Pacific West","Watched John Gardner stare at the floor like a coward during his arraignment & now watching the DA's press conference"
"286404","USER_fe4737d3","Pacific West","If ""someone"" doesn't get her stat with my dinner I'm gonna be forced to consume this entire bag of goldfish & I really don't wanna SOS"
"286405","USER_fe4737d3","Pacific West","Seriously?!! How big RT : major earthquake hits Taiwan, no injuries reported"
"286406","USER_fe4737d3","Pacific West"," you're neighbors are dbag animal haters!"
"286407","USER_fe4737d3","Pacific West","GO AZTECS lets get in the big show!"
"286408","USER_fe4737d3","Pacific West","Wow just went I thought a cruise would be nice ummm not so much seeing the video of three 30 ft waves hitting a cruise today"
"286409","USER_fe4737d3","Pacific West","That's how breezys roll not a woman RT : Fellas When was the last time a female offered to take u out or even pay for a meal"
"286410","USER_fe4737d3","Pacific West"," a good woman treats her man good & takes care of him, giver more than a taker. Breezys just wanna take take take"
"286411","USER_fe4737d3","Pacific West"," nah I made that perfection!"
"286412","USER_fe4737d3","Pacific West"," lock it up not talkin bout you lol"
"286413","USER_fe4737d3","Pacific West","RT : Up to no good - since that's what u already told everyone"
"286414","USER_fe4737d3","Pacific West","Kidnapping in Mexico is recock full of a bunch of corrupt dbags that's why that country is so pathetic!!"
"286415","USER_fe4737d3","Pacific West","Watching Dateline on ABC bout this American who married her Mexican husband living down there with their 3 kids, he gets kidnapped...."
"286416","USER_fe4737d3","Pacific West","If you make a pro/con list of reasons to live in Mexico other than its CHEAP what other pro could there possibly be, the con's are endless!"
"286417","USER_fe4737d3","Pacific West"," don't cut it....let's grow you out long hair don't care!"
"286418","USER_fe4737d3","Pacific West","ID my new favorite channel"
"286419","USER_fe4737d3","Pacific West"," are you going?"
"286420","USER_fe4737d3","Pacific West"," I feel you! Unfortunately ""someone"" (not naming any names of course haha) forces me outta mine at the crack of dawn ☹"
"286421","USER_fe4737d3","Pacific West"," don't throw rocks in a glasshouse"
"286422","USER_fe4737d3","Pacific West","(cough) BULLSHIT....callin it out!"
"286423","USER_fe4737d3","Pacific West"," giiiiirl I can't stand when people can't keep it real & use twitter as a place to make themselves feel big time"
"286424","USER_fe4737d3","Pacific West","Pray for Adji"
"286425","USER_fe4737d3","Pacific West","I ♡ you Barrack but you look tired, you need a naptime"
"286426","USER_fe4737d3","Pacific West"," wow are you having a moment....don't get soft on us"
"286427","USER_fe4737d3","Pacific West","They found Amber's skeleton remains in the Pala area on Saturday, positively identified late Sat by dental records....sad sad sad"
"287550","USER_324bcac5","Pacific West"," not as poppin as this morning! U gotta see this!! The line is out the door and wrapped around. Fml"
"287551","USER_324bcac5","Pacific West","Fml. Now serving B36 and I'm B127."
"287552","USER_324bcac5","Pacific West"," pls tell me that's not a true story! =("
"287553","USER_324bcac5","Pacific West",""
"287554","USER_324bcac5","Pacific West","I don't love him. Winter just wasn't my season."
"287555","USER_324bcac5","Pacific West",""
"287556","USER_324bcac5","Pacific West","  OMG r u 2 tweeting eachother while sitting right nxt to eachother?! Smh lol"
"287557","USER_324bcac5","Pacific West","  I think its true."
"287558","USER_324bcac5","Pacific West"," LOL yes!!! "
"287559","USER_324bcac5","Pacific West"," LOL! I don't give a fuckkkkk"
"287560","USER_324bcac5","Pacific West",""
"287561","USER_324bcac5","Pacific West","I don't fantasize, I mastermind and go for mines."
